Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Aroeiras;2501302;aroeirense;DOMINGOS MARQUES BARBOSA FILHO;376.118;18705;49.73;97.9;0.548;7.72;92802761.51;89325117.13;8803.78
Assunção;2501351;assunçãoense;LUIZ WALDVOGEL DE OLIVEIRA SANTOS;132.139;4152;31.42;99;0.609;29.41;35754082.21;33196644.6;11924.64
Baía da Traição;2501401;baianense;EUCLIDES SERGIO COSTA DE LIMA JUNIOR;102.756;9224;89.77;98.7;0.581;6.33;51579050.41;44698346.98;11727.05
Bananeiras;2501500;bananeirense;MATHEUS DE MELO BEZERRA CAVALCANTI;255.641;23134;90.49;94.6;0.568;3.37;103576066.42;107088969;13143.47
Baraúna;2501534;baraunense;MANASSES GOMES DANTAS;50.03;4762;95.18;97;0.558;;35204293.84;28781137.81;9891.45
Barra de Santana;2501575;barrasantense;CACILDA FARIAS LOPES DE ANDRADE;375.177;8059;21.48;97.6;0.567;31.25;45018080.67;40664020.42;10889.99
Barra de Santa Rosa;2501609;santa rosense;JOVINO PEREIRA NEPOMUCENO NETO;781.187;12904;16.52;96.9;0.562;53.1;71931645.78;75901379.78;9665.19
Barra de São Miguel;2501708;barrense;JOÃO BATISTA TRUTA;609.697;5906;9.69;97.4;0.572;28.17;47519494.68;41320346.32;13915.49
Bayeux;2501807;bayeuxense;LUCIENE ANDRADE GOMES MARTINHO;27.705;82742;2986.54;96.4;0.649;12.67;288135992.9;337061132.9;14016.16
Belém;2501906;belenense;ALINE BARBOSA DE LIMA;99.609;16401;164.65;94.7;0.592;16.76;78484406.04;71691714.26;12297.24
Belém do Brejo do Cruz;2502003;belenense do brejo do cruz;EVANDRO MAIA PIMENTA;601.549;6268;10.42;96.4;0.578;28.57;42473190.48;47663862.19;10679.3
Bernardino Batista;2502052;batistense;ANTONIO ALDO ANDRADE DE SOUSA;57.453;3504;60.99;98.7;0.558;;40462464.06;38235839.49;11211.72
Boa Ventura;2502102;boaventurense;TALITA LOPES DOS SANTOS;168.664;5207;30.87;97.6;0.599;13.89;32671337.87;27728633.79;9835.17
Boa Vista;2502151;boavistense;ANDRE LUIZ GOMES DE ARAUJO;468.933;6377;13.6;98.4;0.649;22.73;55898399.98;45376078.43;28593.35
Bom Jesus;2502201;bomjesuense;DENISE BANDEIRA DE MELO BARBOSA PEREIRA;47.367;2286;48.26;99;0.597;;34897127.48;32690891.49;12384.4
Bom Sucesso;2502300;bomsucessense;PEDRO CAETANO SOBRINHO;186.059;4661;25.05;96.4;0.592;30.3;39570334.72;30955660.77;11041.7
Bonito de Santa Fé;2502409;bonitense;ANTONIO LUCENA FILHO;226.798;10252;45.2;96.3;0.574;23.81;54924626.09;54265726.98;7962.14
Boqueirão;2502508;boqueirãoense;JOÃO MARCOS DE FREITAS;373.077;17598;47.17;96;0.607;28.04;81320390.72;75168164.42;14310.05
Igaracy;2502607;igaraciense;JOSÉ CARNEIRO ALMEIDA DA SILVA;197.058;5648;28.66;97.9;0.61;14.49;34526018.15;32772566.86;9976.11
Borborema;2502706;borboremense;GILENE CÂNDIDO DA SILVA LEITE CARDOSO;26.107;4214;161.41;98.2;0.558;15.38;27777309.35;24581711.7;13030.55
Brejo do Cruz;2502805;brejocruzense;TALES TORRICELLI DE SOUSA COSTA E SILVA;401.315;13613;33.92;97.2;0.597;;86763470.13;84565095.18;10299.88
Brejo dos Santos;2502904;brejosantense;LAURI FERREIRA DA COSTA;93.857;5742;61.18;96.7;0.619;;33357189.58;28791659.59;9926.14
Caaporã;2503001;caaporãense;CRISTIANO FERREIRA MONTEIRO;151.018;21193;140.33;98.1;0.602;19.17;120798917.01;108141287;21157.09
Cabaceiras;2503100;cabaceirense;TIAGO MARCONE CASTRO DA ROCHA;469.171;5335;11.37;99.7;0.611;17.24;45242686.84;41777975.6;20400.58
Cabedelo;2503209;cabedelense;VITOR HUGO PEIXOTO CASTELLIANO;29.873;66519;2226.73;97.3;0.748;12.82;597061826.09;510784510.2;45182.89
Cachoeira dos Índios;2503308;cachoeirense (dos Índios);ALLAN SEIXAS DE SOUSA;193.215;9151;47.36;95.8;0.587;18.69;52521883.52;51633399.09;12042.75
Cacimba de Areia;2503407;cacimbense (de Areia);PAULO ROGERIO DE LIRA CAMPOS;213.018;3291;15.45;93.4;0.596;21.28;29661701.88;27087689.27;10546.32
Cacimba de Dentro;2503506;cacimbense (de Dentro);VALDINELE GOMES COSTA;165.072;16064;97.32;97.2;0.564;26.74;70690030.03;67716915.35;8971.73
Cacimbas;2503555;cacimbense;NILTON DE ALMEIDA;124.068;7223;58.22;96.4;0.523;15.5;54666944.88;49602057.5;9287.68
Caiçara;2503605;caiçarense;TARCISIO ALBERTO LOPES SOARES;123.677;6602;53.38;97.7;0.592;40;37403389.85;35912346.15;9142.39
Cajazeiras;2503704;cajazeirense;JOSÉ ALDEMIR MEIRELES DE ALMEIDA;562.703;63239;112.38;97.2;0.679;22.99;257622852.17;257591725.3;19683.9
Cajazeirinhas;2503753;cajazeirinhense;FRANCISCO DE ASSIS RODRIGUES DE LIMA;282.693;2740;9.69;96.8;0.55;47.62;30000108.41;27720976.38;13058.29
Caldas Brandão;2503803;caldasbrandense;FÁBIO ROLIM PEIXOTO;55.963;5753;102.8;96.4;0.568;11.36;47666398.88;50432767.48;12293.26
Camalaú;2503902;camalauense;ALECSANDRO BEZERRA DOS SANTOS;541.841;6085;11.23;96.8;0.567;12.2;35270939.1;32489008.15;11845.53
Campina Grande;2504009;campinense;BRUNO CUNHA LIMA BRANCO;591.658;419379;708.82;97.6;0.72;13.35;1621633904.18;1643337920;25066.11
Capim;2504033;capiense;TIAGO ROBERTO LISBOA;79.876;6970;87.26;95.6;0.533;7.94;44690818.21;37368794.89;11264.11
Caraúbas;2504074;caraúbense;JOSE SILVANO FERNANDES DA SILVA;486.622;3944;8.1;98.3;0.585;;28422916.92;28088282.13;10032.69
Carrapateira;2504108;carrapateirense;MARINEIDIA DA SILVA PEREIRA;59.07;2312;39.14;98.4;0.603;;29182279.77;26237154.2;11403.91
Casserengue;2504157;cassereguense;ANTONIO JUDIVAN DE SOUSA;202.761;6889;33.98;98.2;0.514;14.49;34175178.5;31196372.21;9298.49
Catingueira;2504207;catingueirense;SUELIO FELIX DE ALENCAR;527.424;4491;8.51;97.1;0.574;;36388394.06;35030981.74;10712.59
Catolé do Rocha;2504306;catoleense;LAURO ADOLFO MAIA SERAFIM;551.765;30661;55.57;98;0.64;11.36;106122169.94;95198159.81;16405.68
Caturité;2504355;caturiteense;JOSÉ GERVAZIO DA CRUZ;117.823;5254;44.59;99.5;0.623;;35259908.41;33992666.26;12589.86
Conceição;2504405;conceiçãoense;SAMUEL SOARES LAVOR DE LACERDA;580.65;18260;31.45;95.7;0.592;15.79;83543891.49;79192831.51;10983.17
Condado;2504504;condadense;JORGE HENRIQUE DE ALMEIDA;265.473;6451;24.3;97.1;0.594;;38997534.81;33405527.71;13565.45
Conde;2504603;condense;KARLA MARIA MARTINS PIMENTEL RÉGIS;171.267;27605;161.18;95.6;0.618;6.51;198829229.48;207676935.4;50786.89
Congo;2504702;congoense;ROMUALDO ANTONIO QUIRINO DE SOUSA;324.686;4933;15.19;98.6;0.581;24.39;34927801.24;27946983.88;12890.01
Coremas;2504801;coremense;FRANCISCA DAS CHAGAS ANDRADE DE OLIVEIRA;372.012;14683;39.47;94.6;0.592;6.29;63599633.49;57087506.24;16167.95
Coxixola;2504850;coxixolense;NELSON JOSE NEVES HONORATO;173.942;1824;10.49;98.2;0.641;;25812092.11;21840259.39;12328.94
Cruz do Espírito Santo;2504900;Santo espíritosantense;ALINY CIBELY CUNHA DA SILVA FARIAS;192.512;17095;88.8;96.1;0.552;14.39;83005806.29;82122117.81;10863.92
Cubati;2505006;cubatiense;JOSÉ RIBEIRO DE OLIVEIRA;163.57;7580;46.34;98.3;0.566;31.91;43007927.36;42805004.18;9765.34
Cuité;2505105;cuiteense;CHARLES CRISTIANO INÁCIO DA SILVA;733.818;19719;26.87;98.3;0.591;4.59;103592662.42;92569401.92;10842.53
Cuitegi;2505204;cuitegiense;GERALDO ALVES SERAFIM;42.091;6730;159.89;96.5;0.57;30.93;43334709.48;40605808.33;9890.58
Cuité de Mamanguape;2505238;cuiteense;HÉLIO SEVERINO DE SOUZA;107.68;6251;58.05;98.4;0.524;;44189007.99;36657127.69;11652.59
Curral de Cima;2505279;curralense de cima;ANTONIO RIBEIRO SOBRINHO;86.428;5254;60.79;97.3;0.529;14.93;45268148.79;39671977.66;10659.61
Curral Velho;2505303;curralvelhense;TÁCIO SAMUEL BARBOSA DINIZ;217.624;2292;10.53;99.1;0.606;34.48;32647910.45;22440895.63;10679.09
