Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
Bilac;3506409;bilaquense;VITOR OSMAR BOTINI;158.025;7319;46.32;99;0.768;46.88;57746217.7;53310247.72;35693.15
Birigui;3506508;biriguiense;LEANDRO MAFFEIS MILANI;530.031;118979;224.48;98;0.78;13.48;589614160.07;615993968.2;31305.12
Biritiba Mirim;3506607;biritibano;CARLOS ALBERTO TAINO JUNIOR;317.406;29683;93.52;97.7;0.712;2.79;143188092.87;139474918.4;29190.32
Boa Esperança do Sul;3506706;boaesperancense;JOSÉ MANOEL DE SOUZA;690.748;12978;18.79;96;0.681;11.49;90356347.45;88681432.64;25197.09
Bocaina;3506805;bocainense;MARCO ANTONIO GIRO;363.926;11259;30.94;99.3;0.742;24.19;75234075.38;70697734.15;22429.71
Bofete;3506904;bofetense;CLAUDECIO JOSE EBURNEO;653.541;10460;16.01;95.1;0.705;8.26;72485560.2;70297242.73;17546.39
Boituva;3507001;boituvense;EDSON JOSÉ MARCUSSO;248.954;61081;245.35;98.7;0.78;13.92;391042085.94;394639257.3;53597.04
Bom Jesus dos Perdões;3507100;perdoense;BENEDITO RODRIGUES DA SILVA FILHO;108.366;22006;203.07;97.7;0.713;10.07;144261232.08;134596335.4;55196.42
Bom Sucesso de Itararé;3507159;bom sucessiense;VANDERLEIA APARECIDA DOS SANTOS SOUZA;133.578;3555;26.61;98.3;0.66;;30642885.01;28310475.81;15912.41
Borá;3507209;boraense;LUIZ CARLOS RODRIGUES;118.951;907;7.62;94.6;0.746;;23356682.86;20812939.16;88432.72
Boracéia;3507308;boraceense;VALDIR DE SOUZA MELO;122.11;4715;38.61;99.3;0.754;;41026111.62;34286655.84;105669.34
Borborema;3507407;borboremense;VLADIMIR ANTONIO ADABO;552.256;14226;25.76;98.3;0.73;29.2;99657452.41;100489624.2;31833.29
Borebi;3507456;borebiense;ANDERSON PINHEIRO DE GOES;347.989;2713;7.8;99.5;0.705;;40350448.19;39097246.75;27255.19
Botucatu;3507506;botucatuense;MÁRIO EDUARDO PARDINI AFFONSECA;1482.642;145155;97.9;97.8;0.8;9.6;715906667.34;706875948.5;39937.48
Bragança Paulista;3507605;bragantino;AMAURI SODRÉ DA SILVA;512.584;176811;344.94;97;0.776;11.98;938185050.24;890811524.7;46153.09
Braúna;3507704;braunense;HEITOR VERDU;195.176;5356;27.44;98.6;0.737;;39729493.95;35440229.45;20826.02
Brejo Alegre;3507753;brejoalegrense;RAFAEL ALVES DOS SANTOS;105.689;2565;24.27;95.9;0.71;41.67;29485261.76;29459293.47;25996.26
Brodowski;3507803;brodosquiano;JOSE LUIZ PEREZ;278.458;25201;90.5;97.5;0.755;7.41;177614502.33;148280529.3;34947.5
Brotas;3507902;brotense;LEANDRO CORRÊA;1101.373;23898;21.7;99.1;0.74;7.66;185787227.99;184191865.5;45209.02
Buri;3508009;buriense;GERMANO ALMEIDA PESCHEL;1196.463;20250;16.92;98.5;0.667;10.42;131675256.47;120832055;34121.21
Buritama;3508108;buritamense;RODRIGO ZACARIAS DOS SANTOS;326.921;17210;52.64;96.7;0.763;;123607995.07;118585259.3;36037.97
Buritizal;3508207;buritinense;DANIEL SARRETA;266.42;4356;16.35;99.4;0.735;20;54174760.57;49288568.52;53769.11
Cabrália Paulista;3508306;cabraliense;ODEMIL ORTIZ DE CAMARGO;239.974;4299;17.91;97.5;0.694;;35667925.32;32070056.92;24368.03
Cabreúva;3508405;cabreuvano;ANTONIO CARLOS MANGINI;260.234;47011;180.65;97.3;0.738;19.15;384962152.98;387999555.2;116591.7
Caçapava;3508504;caçapavense;PÉTALA GONÇALVES LACERDA;368.99;96202;260.72;98;0.788;7.41;448548594.67;429111911.2;54458.95
Cachoeira Paulista;3508603;cachoeirense;ANTONIO CARLOS MINEIRO;287.99;31564;109.6;98;0.764;26.55;128673823.13;118856689.9;19914.05
Caconde;3508702;cacondense;JOÃO FILIPE MUNIZ BASILLI;468.214;17101;36.52;97.7;0.72;5.85;88990955.81;81192251.17;30182.07
Cafelândia;3508801;cafelandense;TAIS FERNANDA MAIMONI CONTIERI SANTANA;920.28;16654;18.1;96.7;0.742;27.17;109637831.73;105973752.6;38094.8
Caiabu;3508900;caiabuense;SUELEN NARA MATOS MATIVE;253.352;3712;14.65;98.9;0.729;27.03;35560834.51;34349611.01;16640.38
Caieiras;3509007;caieirense;GILMAR SOARES VICENTE;97.642;95032;973.27;94.8;0.781;17.72;502542465.23;461168430.8;46700.03
Caiuá;3509106;caiuense;RUTE ALMEIDA DOS SANTOS LIMA;551.159;5466;9.92;99.3;0.697;;47853699.04;49376962.93;15997.16
Cajamar;3509205;cajamarense;DANILO BARBOSA MACHADO;131.386;92689;705.47;96.5;0.728;14.64;1102752938.07;1014461015;287384.67
Cajati;3509254;cajatiense;LUIZ HENRIQUE KOGA;454.436;28515;62.75;98.4;0.694;9.26;206663628.93;188161139.1;61714.65
Cajobi;3509304;cajobiense;GUSTAVO SEBASTIÃO DA COSTA;176.929;9133;51.62;99.7;0.734;;59154197.9;53115612.71;16049.99
Cajuru;3509403;cajuruense;ALEX MORETINI;660.088;23830;36.1;97.1;0.713;17.29;118783518.18;106395738.9;28623.2
Campina do Monte Alegre;3509452;campinomontealegrense;TIAGO RICARDO FERREIRA;184.479;5954;32.27;97.5;0.717;13.89;43566386.43;44767763.92;24817.17
Campinas;3509502;campineiro;DARIO JORGE GIOLO SAADI;794.571;1139047;1433.54;96;0.805;10.12;8041627842.1;8324596130;59634.21
Campo Limpo Paulista;3509601;campolimpense;LUIZ ANTONIO BRAZ;79.403;77632;977.7;96.7;0.769;5.93;412894684.53;426017175.7;29291.03
Campos do Jordão;3509700;jordanense;MARCELO PADOVAN;289.981;46974;161.99;97.1;0.749;9.92;366428674.66;340453978.9;27503.81
Campos Novos Paulista;3509809;camposnovense;FLAVIO FERMINO EUFLAUZINO;484.199;4888;10.1;97.9;0.706;21.28;49978294.09;47036624.87;38724.17
Cananéia;3509908;cananeiense;ROBSON DA SILVA LEONEL;1237.354;12289;9.93;97.3;0.72;29.41;88207890.39;110747572.1;21082
Canas;3509957;canense;SILVANA KOMEIH DA SILVA ZANIN;53.261;4931;92.58;98.3;0.704;16.13;37264951.21;37543598.5;24688.77
Cândido Mota;3510005;cândidomotense;ERALDO JOSÉ PEREIRA;595.811;29449;49.43;98.2;0.747;3.32;185592486.13;196628222.8;48339.61
Cândido Rodrigues;3510104;cândidorodriguense;FABRICIO ANTONIO RONCOLLI;70.892;2889;40.75;99;0.789;;34436545.59;32099127.24;38184.58
Canitar;3510153;canitarense;JOEL RODRIGUES;57.459;6283;109.35;96.1;0.68;10;40902412.61;37784537.37;30627.93
Capão Bonito;3510203;capãobonitense;JULIO FERNANDO GALVÃO DIAS;1640.229;46337;28.25;98.7;0.721;10.81;281809503.85;262812647.8;26945.89
Capela do Alto;3510302;capelense;PÉRICLES GONÇALVES;169.89;22866;134.59;96.5;0.699;16.95;118559526.74;122018772;18457.62
Capivari;3510401;capivariano;VITOR HUGO RICCOMINI;322.878;50068;155.07;97.3;0.75;17.7;366480523.66;360777281.1;52495.21
Caraguatatuba;3510500;caraguatatubense;JOSÉ PEREIRA DE AGUILAR JÚNIOR;484.947;134873;278.12;97.7;0.759;10.56;1158998987.06;1180755505;36201.7
Carapicuíba;3510609;carapicuibano;MARCO AURELIO DOS SANTOS NEVES;34.546;386984;11201.99;96.2;0.749;18.35;1007656158.52;989328283;16909.54
Cardoso;3510708;cardosense;JAIR CESAR NATTES;639.248;11345;17.75;96.8;0.722;;81487255.73;78887320.5;25957.47
Casa Branca;3510807;casabranquense;MARCO CÉSAR DE PAIVA AGA;864.225;28083;32.5;96.9;0.73;13.7;175021831.97;166294315.8;38464.9
Cássia dos Coqueiros;3510906;cassiano;EURÍPEDES JORGE DA ROCHA FILHO;191.683;2799;14.6;99.5;0.734;;32157272.55;30830005.98;117809.94
Castilho;3511003;castilhense;PAULO DUARTE BOAVENTURA;1065.318;19977;18.75;99.1;0.731;5.15;165558581.98;163630889.9;64508.48
Catanduva;3511102;catanduvense;OSVALDO DE OLIVEIRA ROSA;290.596;115791;398.46;98.1;0.785;8.39;709798842.43;761056283;42386.42
Catiguá;3511201;catigüense;CLAUDEMIR JOSE GRAVA;148.393;7003;47.19;98.4;0.751;33.33;39502050.36;35484222.24;19342.42
Cedral;3511300;cedralense;PAULO RICARDO BEOLCHI DE LUCAS;197.838;12618;63.78;98.7;0.766;7.3;86622056.16;82872270.15;56401.2
Cerqueira César;3511409;cerqueirense;DIEGO AUGUSTO BERTI CINTO;511.621;21469;41.96;98.2;0.729;27.27;118573099.9;105400120.7;46928.25
Cerquilho;3511508;cerquilhense;ALDOMIR JOSÉ SANSON;127.803;44695;349.72;99.6;0.782;;271813901;274239585;46293.89
Cesário Lange;3511607;cesarianolange;RONALDO PAIS DE CAMARGO;190.392;19048;100.05;96.3;0.706;21.01;108539953.49;98556386.25;39826.25
Charqueada;3511706;charqueadense;RODRIGO DE ARRUDA;175.846;15535;88.34;97.9;0.736;10.42;89943405.43;87974698.93;29370.12
Clementina;3511904;clementinense;NELSON CASULA;168.59;6982;41.41;98;0.725;11.36;46812597.12;41747294.86;20959.14
Colina;3512001;colinense;DIAB TAHA;422.303;18486;43.77;98.4;0.757;9.17;155459986.7;143894492.5;82881.19
Colômbia;3512100;colombiense;JULIO CESAR DOS SANTOS;728.648;6629;9.1;99.2;0.71;25.32;82671746.94;77499747.77;59974.07
Conchal;3512209;conchalense;LUIZ VANDERLEI MAGNUSSON;182.793;28101;153.73;96.7;0.708;19.37;191732743.52;174884120.6;30159.5
Conchas;3512308;conchense;JULIO TOMAZELA NETO;466.12;15232;32.68;97.6;0.736;11.7;97450424.1;91594685.48;23872.16
Cordeirópolis;3512407;cordeiropolense;JOSÉ ADINAN ORTOLAN;137.579;24514;178.18;96.7;0.758;23.89;305022894.54;278499074.7;163554.17
Coroados;3512506;coroadense;TEREZINHA APARECIDA CASTILHO VARONI;246.825;5400;21.88;98.3;0.719;;43261304.46;37271480.88;35303.73
Coronel Macedo;3512605;macedense;JOSÉ ROBERTO SANTINONI VEIGA;303.83;4280;14.09;99.1;0.69;48.78;45652756.36;39988842.69;30746.6
Corumbataí;3512704;corumbataiense;LEANDRO MARTINEZ;278.622;4195;15.06;97;0.754;25;45770087.96;41228235.61;84731.24
Cosmópolis;3512803;cosmopolense;ANTONIO CLAUDIO FELISBINO JUNIOR;154.665;59773;386.47;98;0.769;12.99;318051685.34;340010328.2;28255.87
Cosmorama;3512902;cosmoramense;LUIS FERNANDO GONÇALVES;441.68;8719;19.74;97.9;0.722;19.61;63899691.72;62936973.04;69530.67
Cotia;3513009;cotiano;ROGÉRIO CARDOSO FRANCO;323.994;274413;846.97;97.5;0.78;14.9;1595488305.43;1501408436;62486.58
Cravinhos;3513108;cravinhense;ITAMAR GOMES BUENO;311.423;33281;106.87;98.1;0.756;22.22;239771749.45;228374353.6;48891.09
Cristais Paulista;3513207;cristalense;KATIUSCIA DE PAULA LEONARDO MENDES;385.23;9272;24.07;98.2;0.734;9.17;59444293.68;55214827.05;39369.07
Cruzália;3513306;cruzaliense;ARILDO OSMAR DE MORO;149.33;2108;14.12;97.8;0.774;;34584095.08;31370404.22;68116.76
Cruzeiro;3513405;cruzeirense;THALES GABRIEL FONSECA;305.699;74961;245.21;97.6;0.788;14.05;353062672.81;380282259.4;38390.41
Cubatão;3513504;cubatense;ADEMARIO DA SILVA OLIVEIRA;142.879;112476;787.21;98;0.737;14.17;1682937465.34;1654562626;165607.5
Cunha;3513603;cunhense;JOSÉ ÉDER GALDINO DA COSTA;1407.25;22110;15.71;98;0.684;8.3;114835575.16;114975421.2;15269.84
Descalvado;3513702;descalvadense;ANTONIO CARLOS RESCHINI;753.706;31756;42.13;98.6;0.76;13.94;202047067.47;194187335.7;61036.51
Diadema;3513801;diademense;JOSÉ DE FILIPPI JÚNIOR;30.732;393237;12795.69;96.8;0.757;12.99;1862803199.59;1937982169;43031.91
Dirce Reis;3513850;dircense;JOÃO CARLOS RAINHO;88.133;1620;18.38;100;0.741;;28282006.28;26193333.61;38685.19
Divinolândia;3513900;divinolandense;ANTONIO DE PADUA AQUISTI;223.749;11158;49.87;98.6;0.734;;69817331.43;70537348.95;44568.55
Dobrada;3514007;dobradense;ANTONIO CARLOS DE MATTOS SANTOS;149.729;8759;58.5;99.5;0.718;;42125194.46;42923623.87;15286.82
Dois Córregos;3514106;doiscorreguense;RUY DIOMEDES FAVARO;632.972;24510;38.72;96.7;0.725;3.69;156306567.25;144444351.9;30150.85
Dolcinópolis;3514205;dolcinopolense;AMERICO RIBEIRO DO NASCIMENTO;77.939;2207;28.32;100;0.742;;29281135.94;27039265.55;27963.37
Dourado;3514304;douradense;GINO JOSE TORREZAN;205.874;8096;39.33;100;0.738;;61644676.71;57308651.15;90318.49
Dracena;3514403;dracenense;ANDRÉ KOZAN LEMOS;487.688;45474;93.24;98.2;0.776;10.02;227943931.38;251146932.9;30557.62
Duartina;3514502;duartinense;ADERALDO PEREIRA DE SOUZA JUNIOR;264.557;12328;46.6;98.3;0.748;7.41;72260402.85;68871046.93;20338.59
Dumont;3514601;dumonense;ALAN FRANCISCO FERRACINI;111.376;9471;85.04;97.6;0.744;;64881045.79;62596384.61;33647.69
Echaporã;3514700;echaporense;LUIS GUSTAVO EVANGELISTA;515.258;6205;12.04;98.8;0.745;;53580027.27;47182204.57;25295.64
Eldorado;3514809;eldoradense;DINOEL PEDROSO ROCHA;1654.256;13069;7.9;97.3;0.691;20.55;86486907.64;91284867.7;21122.95
Elias Fausto;3514908;eliasfaustense;MAURICIO BARONI BERNARDINETTI;202.36;17699;87.46;97.3;0.695;36.84;121073719.81;129456996.3;55521.14
Elisiário;3514924;elisiarense;CASSIO ROBERTO BERTELLI;93.98;3138;33.39;98.6;0.747;;33851327.33;30509877.48;20323.57
Embaúba;3514957;embaubense;NERCILIO PINHEIRO DA SILVA;83.129;2323;27.94;100;0.73;;30995304.56;26940243.38;23385.21
Embu das Artes;3515004;embuense;CLAUDINEI ALVES DOS SANTOS;70.398;250691;3561.05;96.8;0.735;10.47;1209013638.38;1271673877;51258.86
EmbuGuaçu;3515103;embuguaçuense;JOSE ANTONIO PEREIRA;155.641;66970;430.29;97.1;0.749;9.27;258742075.08;255453842;20683.01
Emilianópolis;3515129;emilianópolense;JOÃO BATISTA AMARAL;225.167;3014;13.39;97.3;0.727;;28927524.09;27312376.65;24451.77
Engenheiro Coelho;3515152;engenheiro coelhense;ZEEDIVALDO ALVES DE MIRANDA;109.941;19566;177.97;98.5;0.732;15.63;106987857.23;117791590.5;30446.44
Espírito Santo do Pinhal;3515186;pinhalense;CRISTINA DO CARMO BRANDÃO BUENO DOMINGUES;389.235;39816;102.29;97.9;0.787;12.69;198622102.23;185729412.2;46311.65
Espírito Santo do Turvo;3515194;espírito santense;AFONSO NASCIMENTO NETO;193.666;4157;21.46;97.4;0.696;;42756724.8;39299395.45;18630.23
Estrela d'Oeste;3515202;estrelense;MARCOS ANTÔNIO SAES LOPES;296.281;9417;31.78;99;0.76;11.9;82259540.14;81017050.6;89460.5
Estrela do Norte;3515301;estrelense;DEHON APARECIDO TOSO;264.987;2703;10.2;98.9;0.74;43.48;30576736.78;28445378.69;22511.33
Euclides da Cunha Paulista;3515350;euclidense;DOMINGOS MENTE LOPES;573.894;7924;13.81;98.5;0.704;10.75;54903742.78;48924659.55;14708.88
Fartura;3515400;farturense;LUCIANO PERES;429.171;16641;38.77;97.4;0.732;11.17;106437244.58;98728584.88;29419.47
Fernandópolis;3515509;fernandopolense;ANDRÉ GIOVANNI PESSUTO CÂNDIDO;549.797;71186;129.48;99.4;0.797;3.99;363856498.8;366998026.5;35430.06
Fernando Prestes;3515608;fernandoprestense;RODRIGO RAVAZZI;169.99;5942;34.95;96.5;0.758;;43691795.56;40616728.79;35416.65
Fernão;3515657;fernãoense;JOSÉ VALENTIM FODRA;100.504;1656;16.48;99.1;0.703;;27673890.05;26315999.68;46552.1
Ferraz de Vasconcelos;3515707;ferrazense;PRISCILA CONCEICAO GAMBALE VIEIRA MATOS;29.547;179198;6064.85;97.6;0.738;15.59;705995095.51;600526773.5;23863.13
Flora Rica;3515806;florariquense;GILBERTO SANCHES GOMES;224.711;1487;6.62;99.1;0.727;;27071177.26;25544427.03;30176.19
Floreal;3515905;florealense;NORIVAL FRANCISCO GARCIA JUNIOR;204.236;2733;13.38;96.2;0.747;;34910911.86;32359017.92;28393.24
Flórida Paulista;3516002;floridense;WILSON FRÓIO JUNIOR;524.138;12958;24.72;98.9;0.715;11.24;63065985.1;56934920.14;17731.75
Florínea;3516101;florinense ou florineano;PAULO EDUARDO PINTO;225.886;3851;17.05;96.6;0.713;;43863760.84;38692564.44;65354.84
Franca;3516200;francano;ALEXANDRE AUGUSTO FERREIRA;605.679;352536;582.05;98.2;0.78;7.09;1284757050.72;1250579678;31450.1
Francisco Morato;3516309;moratense;RENATA TORRES DE SENE;49.001;165139;3370.11;95.8;0.703;15.4;575162758.11;636510956.3;10439.01
Franco da Rocha;3516408;francorochense;NIVALDO DA SILVA SANTOS;132.775;144849;1090.94;95.7;0.731;9.26;660356746.41;612755596.3;27126.51
Gabriel Monteiro;3516507;monteirense;VANDERLEI ANTONINHO MENDONÇA;138.681;2763;19.92;99.7;0.763;;31085162.45;26966872.52;33755.37
Gália;3516606;galiense;RENATO INACIO GONÇALVES;355.914;6380;17.93;97;0.709;18.87;43057001.42;38708865.75;26907.52
Garça;3516705;garcense;JOÃO CARLOS DOS SANTOS;555.807;42110;75.76;98.1;0.769;15.59;262331089.11;277556862.3;38831.12
Gastão Vidigal;3516804;vidigalense;SEBASTIÃO FELISBERTO FERNANDES;180.569;3252;18.01;96.6;0.723;;31392687.06;29802408.51;17476.7
Gavião Peixoto;3516853;gavionense;ADRIANO MARÇAL DA SILVA;243.766;4702;19.29;98.7;0.719;;93203956.04;99281642.26;244615.79
General Salgado;3516903;salgadense;MAURO GILBERTO FANTINI;494.376;10312;20.86;98.5;0.747;10.42;74031772.4;76089642.65;25343.09
Getulina;3517000;getulinense;ANTÔNIO CARLOS MAIA FERREIRA;676.755;10232;15.12;99.4;0.717;;64416445.79;59415844.79;18806.06
Glicério;3517109;glicerense;ILDO DE SOUZA;272.8;4138;15.17;98.5;0.735;52.63;43076228.93;42445102.83;25880.65
Guaiçara;3517208;guaiçarense;BRUNO FLORIANO DE OLIVEIRA;277.154;11239;40.55;98.4;0.739;6.85;63600550.7;57178965.8;18704.97
Guaimbê;3517307;guaimbeense;MARCIA HELENA PEREIRA CABRAL ACHILLES;217.811;5512;25.31;99;0.728;19.61;42747839.25;43318673.57;76293.81
Guaíra;3517406;guairense;ANTONIO MANOEL DA SILVA JUNIOR;1258.465;39279;31.21;97.8;0.753;9.15;317651072.53;317516824.9;65519.59
Guapiaçu;3517505;guapiaçuense;JEAN CARLOS VETORASSO;325.126;21711;66.78;98;0.725;21.19;132102781.7;128404914.5;40585.65
Guapiara;3517604;guapiense;JOSÉ MATHEUS RODOLFO DE FREITAS;408.292;17071;41.81;96.7;0.675;10.31;92905385.97;91734317.31;25989.08
Guará;3517703;guaraense;VINICIUS MAGNO FILGUEIRA;362.183;18606;51.37;98;0.718;;131219382.27;123952541.9;28896.21
Guaraçaí;3517802;guaraçaiense;AIRTON JOSE GOMES;569.197;7441;13.07;98;0.719;;56256827.15;61043739.76;39546.1
Guaraci;3517901;guaraciense;RENATO AZEDA RIBEIRO DE AGUIAR;641.501;10350;16.13;97;0.737;;103633630.89;100850849.7;32986.54
Guarani d'Oeste;3518008;guaraniense;NILSON TIMPORIM CAFFER;85.7;1968;22.96;95.6;0.732;;28009112.74;24248684.8;18556.87
Guarantã;3518107;guarantãense;MARCOS ROBERTO FRUGERI;461.746;6427;13.92;98.9;0.713;23.53;46004903.95;46226553.19;29367.05
Guararapes;3518206;guararapense;TAREK DARGHAM;955.637;31043;32.48;99.6;0.763;6.51;181191209.6;174424484;36072.94
Guararema;3518305;guararemense;JOSÉ LUIZ EROLES FREIRE;270.816;31236;115.34;97.3;0.731;11.76;369419295.86;424012798.9;50771.09
Guaratinguetá;3518404;guaratinguetaense;MARCUS AUGUSTIN SOLIVA;752.636;118044;156.84;97.8;0.798;9.13;558496302.72;555229238.7;63948
Guareí;3518503;guareiense;JOSÉ AMADEU DE BARROS;567.884;15013;26.44;96.3;0.687;7.52;81760145.41;76675684.89;16300.18
Guariba;3518602;guaribense;CELSO ANTONIO ROMANO;270.289;37498;138.73;97.3;0.719;8.91;202632008.75;202089959.9;27783.09
Guarujá;3518701;guarujaense;VALTER SUMAN;144.794;287634;1986.5;95.9;0.751;17.18;2290901865.89;2342987124;32292.29
Guarulhos;3518800;guarulhense;GUSTAVO HENRIC COSTA;318.675;1291771;4053.57;97.1;0.763;13.29;6350141743.77;6030986731;55084.22
Guatapará;3518859;guataparaense;JURACY COSTA DA SILVA;413.567;7320;17.7;99.1;0.743;;57466379.86;52074244.02;31618.94
Guzolândia;3518909;guzolandense;MARCIO LUIS CARDOSO;252.477;4246;16.82;85.3;0.697;;34440253.63;30328844.6;17505.62
Herculândia;3519006;herculandense;PAULO SERGIO DE OLIVEIRA;364.252;9125;25.05;98.4;0.727;9.35;61614779.43;57430238.16;36890.4
Holambra;3519055;holambrense;FERNANDO HENRIQUE CAPATO;65.577;15094;230.17;98.8;0.793;12.93;156106509.23;144271326.2;93777.73
Hortolândia;3519071;hortolandense;JOSÉ NAZARENO ZEZE GOMES;62.416;236641;3791.35;97.5;0.756;10.67;1462747556.15;1422428560;77357.5
Iacanga;3519105;iacanguense;ELI DONISETI CARDOSO;547.393;10437;19.07;96.7;0.745;7.52;87325425.73;80786304.39;54825.02
Iacri;3519204;iacriense;CARLOS ALBERTO FREIRE;321.948;6131;19.04;99.4;0.733;29.85;43529601.47;39078775.34;50533.65
Iaras;3519253;iarense;MARCOS JOSÉ ROSA;401.381;8010;19.96;98.5;0.674;;56643355.03;51148268.43;17261.62
Ibaté;3519303;ibateense;JOSÉ LUIZ PARELLA;290.978;32178;110.59;97.6;0.703;9.39;158461829.88;166628598.2;32354.27
Ibirá;3519402;ibiraense;EDVARD ALBERTO COLOMBO;271.912;11690;42.99;98.4;0.74;7.69;76086490.14;71035012.02;25170.21
Ibirarema;3519501;ibiraremense;JOSE BENEDITO CAMACHO;228.23;6385;27.98;97.4;0.708;66.67;52942811.87;47618026.32;30862.28
Ibitinga;3519600;ibitinguense;CRISTINA MARIA KALIL ARANTES;689.391;60033;87.08;95.8;0.747;13.93;296217419.56;275405533.1;32137.74
Ibiúna;3519709;ibiunense;PAULO KENJI SASAKI;1058.082;75605;71.45;95.8;0.71;14.31;355568430.46;340773584.2;29609.37
Icém;3519808;icense;OSCAR LUIZ CORREA CUNHA;362.355;7819;21.58;98.5;0.72;;74886856.26;68843782.99;25025.6
Iepê;3519907;iepense;MURILO NOBREGA CAMPOS;594.974;7619;12.81;97.9;0.736;35.29;67916937.29;63322901.78;52789.96
Igaraçu do Tietê;3520004;iguaraçuense;RICARDO VERPA COSTA DA SILVA;97.747;23106;236.39;98.8;0.727;8.73;120561345.59;104758840.8;15357.34
Igarapava;3520103;igarapavense;JOSE RICARDO RODRIGUES MATTAR;468.355;26212;55.97;97.8;0.768;3.58;189673267.89;179913352.5;42208.35
Igaratá;3520202;igaratense;ELZO ELIAS DE OLIVEIRA SOUZA;292.953;10605;36.2;99.1;0.711;14.39;85714352.75;77953753.11;24936.71
Iguape;3520301;iguapense;WILSON ALMEIDA LIMA;1978.795;29115;14.71;99.5;0.726;6.54;191922775.89;189592144.4;51053.14
Ilhabela;3520400;ilhabelense;ANTONIO LUIZ COLUCCI;346.389;34934;100.85;98.3;0.756;6.19;1023355528;1209718329;385605.85
Ilha Comprida;3520426;ilha compridense;GERALDINO BARBOSA DE OLIVEIRA JUNIOR;196.567;13419;68.27;98.2;0.725;20.55;137235098.99;139237594.1;118036.8
Ilha Solteira;3520442;ilhense;OTÁVIO AUGUSTO GIANTOMASSI GOMES;652.641;25549;39.15;99.3;0.812;18.52;214708229.18;215785769.9;26261.81
Indaiatuba;3520509;indaiatubano;NILSON ALCIDES GASPAR;311.545;255748;820.9;98.2;0.788;9.68;2118789984.03;1911914333;87525.86
Indiana;3520608;indianense;WHESLEN THIEGO SCAIONE CACHOEIRA;129.367;5090;39.35;98;0.761;;32438918.09;29756087.78;17846.96
Indiaporã;3520707;indiaporãense;ADERITO CAMARGO FERREIRA DA SILVA;279.606;4035;14.43;98.5;0.751;;40203615.54;38422050.55;28664.34
Inúbia Paulista;3520806;inubense;JOÃO SOARES DOS SANTOS;87.119;3615;41.49;98.3;0.759;;30773113.98;26127245.89;33790.08
Ipaussu;3520905;ipauçuense;SERGIO GALVANIN GUIDIO FILHO;209.554;13712;65.43;97.9;0.727;40.46;93594215.4;88640040.29;32911.22
Iperó;3521002;iperoense;LEONARDO ROBERTO FOLIM;170.289;36459;214.1;98.9;0.719;13.26;186198985.31;182205992;25010.8
Ipeúna;3521101;ipeunense;DIEGO HERON PINHEIRO;190.01;6831;35.95;98.8;0.753;;58619551.92;53679807.48;121154.37
Ipiguá;3521150;ipiguaense;EFRAIM GARCIA LOPES;136.028;6761;49.7;98.5;0.73;13.7;40309165.71;37954307.04;22360.76
Iporanga;3521200;iporanguense;ALESSANDRO MENDES RODRIGUES;1152.059;4046;3.51;97.3;0.703;40.82;41515232.72;36440985.45;15181.67
Ipuã;3521309;ipuãnense;RONYWERTON MARCELO ALVES PEREIRA;466.461;14454;30.99;98;0.749;13.61;110045312.41;107590601.9;26361.5
Iracemápolis;3521408;iracemapolense;NELITA CRISTINA MICHEL FRANCESCHINI;115.118;21967;190.82;95.7;0.776;13.57;155021322.6;153505901;85178.34
Irapuã;3521507;irapuense;RENI APARECIDA DA SILVA;257.612;6867;26.66;97.9;0.713;18.87;43377132.62;43670549.45;22987.71
Irapuru;3521606;irapuruense;ADEMAR CALEGÃO;214.461;7085;33.04;95.1;0.712;;40449186.17;37866262.19;13115.75
Itaberá;3521705;itaberaense;ALEX ROGÉRIO CAMARGO DE LACERDA;1100.247;17983;16.34;97.9;0.693;14.93;120897594.3;105579498;58380.87
Itaí;3521804;itaiense;JOSE RAMIRO ANTUNES DO PRADO;1092.884;25180;23.04;97.9;0.713;14.62;189763899.53;188930679.2;33471.94
Itajobi;3521903;itajobiense;SIDIOMAR UJAQUE;502.066;16989;33.84;94.9;0.73;24.75;122637086.57;111637075.8;61001.88
Itaju;3522000;itajuense;JERRI DE SOUZA NEIVA;230.355;3618;15.71;98.7;0.705;;36798892.43;35618760.72;58993.27
Itanhaém;3522109;itanhaense;TIAGO RODRIGUES CERVANTES;601.711;112476;186.93;97.5;0.745;9.04;627091641.05;687240527.2;22704.86
Itaoca;3522158;itaoquense;ANTONIO CARLOS TRANNIN;183.015;3422;18.7;98.8;0.68;45.45;1361518.11;32950275.05;16009.98
Itapecerica da Serra;3522208;itapecericano;FRANCISCO TADAO NAKANO;150.742;158522;1051.61;96.8;0.742;9.63;693626474.1;679825024.2;27338.58
Itapetininga;3522307;itapetiningano;JEFERSON RODRIGO BRUN;1789.35;157790;88.18;96.4;0.763;11.77;771380104.21;771636943.3;38058.01
Itapeva;3522406;itapevense;MARIO SERGIO TASSINARI;1826.258;89728;49.13;98.4;0.732;15.18;541684449.19;533647926.9;39783.21
